uniprot,series,has_smiles_hit,smiles_hit_num,smiles_hit_rate,smiles_hit_fraction,has_scaffold_hit,scaffold_hit_rate,scaffold_hit_fraction,normalized_affinity_sum
P21554,Sries16309,False,0,0.0,0.0,False,0.0,0.0,0.0
P14174,Sries16420,False,0,0.0,0.0,False,0.0,0.0,0.0
P06239,Sries16522,False,0,0.0,0.0,False,0.0,0.0,0.0
P10828,Sries16662,False,0,0.0,0.0,False,0.0,0.0,0.0
P05979,Sries16708,False,0,0.0,0.0,False,0.0,0.0,0.0
P08183,Sries16757,False,0,0.0,0.0,False,0.0,0.0,0.0
P41145,Sries16881,False,0,0.0,0.0,False,0.0,0.0,0.0
P36897,Sries16887,False,0,0.0,0.0,False,0.0,0.0,0.0
P00918,Sries1710,False,0,0.0,0.0,True,0.05,0.1111111111111111,0.0
P14416,Sries17183,False,0,0.0,0.0,False,0.0,0.0,0.0
O14757,Sries17243,False,0,0.0,0.0,False,0.0,0.0,0.0
P00918,Sries1727,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07343,Sries17295,False,0,0.0,0.0,False,0.0,0.0,0.0
Q03181,Sries17465,False,0,0.0,0.0,False,0.0,0.0,0.0
O14965,Sries17596,False,0,0.0,0.0,True,0.005,0.3333333333333333,0.0
P45452,Sries17711,False,0,0.0,0.0,False,0.0,0.0,0.0
Q96RI1,Sries17726,False,0,0.0,0.0,False,0.0,0.0,0.0
P12931,Sries17730,False,0,0.0,0.0,True,0.005,0.09090909090909091,0.0
Q07869,Sries17788,False,0,0.0,0.0,False,0.0,0.0,0.0
P12821,Sries17928,False,0,0.0,0.0,False,0.0,0.0,0.0
P21554,Sries17974,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9BY41,Sries18115,False,0,0.0,0.0,False,0.0,0.0,0.0
P29476,Sries18184,False,0,0.0,0.0,False,0.0,0.0,0.0
P24941,Sries18306,False,0,0.0,0.0,False,0.0,0.0,0.0
Q03181,Sries18404,False,0,0.0,0.0,False,0.0,0.0,0.0
Q92731,Sries18498,False,0,0.0,0.0,True,0.03,0.08333333333333333,0.0
P00489,Sries18617,False,0,0.0,0.0,False,0.0,0.0,0.0
Q08499,Sries18697,False,0,0.0,0.0,True,0.1,0.07692307692307693,0.0
Q07869,Sries18787,False,0,0.0,0.0,False,0.0,0.0,0.0
P55055,Sries18794,False,0,0.0,0.0,False,0.0,0.0,0.0
P08183,Sries18978,False,0,0.0,0.0,False,0.0,0.0,0.0
P00742,Sries19028,False,0,0.0,0.0,False,0.0,0.0,0.0
P78536,Sries19059,False,0,0.0,0.0,False,0.0,0.0,0.0
Q92769,Sries19298,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9BY41,Sries19300,False,0,0.0,0.0,False,0.0,0.0,0.0
P04150,Sries19399,False,0,0.0,0.0,False,0.0,0.0,0.0
P35372,Sries19404,False,0,0.0,0.0,False,0.0,0.0,0.0
P10415,Sries19407,False,0,0.0,0.0,False,0.0,0.0,0.0
P08069,Sries19448,False,0,0.0,0.0,False,0.0,0.0,0.0
P11362,Sries19482,False,0,0.0,0.0,False,0.0,0.0,0.0
P29274,Sries19510,False,0,0.0,0.0,False,0.0,0.0,0.0
P00915,Sries1963,False,0,0.0,0.0,False,0.0,0.0,0.0
P49841,Sries19696,False,0,0.0,0.0,False,0.0,0.0,0.0
P18031,Sries19912,False,0,0.0,0.0,False,0.0,0.0,0.0
P56817,Sries20072,False,0,0.0,0.0,False,0.0,0.0,0.0
P35557,Sries20095,False,0,0.0,0.0,False,0.0,0.0,0.0
P00489,Sries20143,False,0,0.0,0.0,False,0.0,0.0,0.0
P28845,Sries20165,False,0,0.0,0.0,False,0.0,0.0,0.0
O76074,Sries20376,False,0,0.0,0.0,False,0.0,0.0,0.0
Q96RI1,Sries20391,False,0,0.0,0.0,False,0.0,0.0,0.0
P53779,Sries20420,False,0,0.0,0.0,True,0.025,0.2,0.0
P00374,Sries20477,False,0,0.0,0.0,False,0.0,0.0,0.0
P21554,Sries20483,False,0,0.0,0.0,False,0.0,0.0,0.0
P35557,Sries20521,False,0,0.0,0.0,False,0.0,0.0,0.0
O76074,Sries20967,False,0,0.0,0.0,False,0.0,0.0,0.0
P36897,Sries20995,False,0,0.0,0.0,False,0.0,0.0,0.0
P55055,Sries21106,False,0,0.0,0.0,False,0.0,0.0,0.0
P42336,Sries21266,False,0,0.0,0.0,False,0.0,0.0,0.0
P36897,Sries21323,False,0,0.0,0.0,False,0.0,0.0,0.0
P00742,Sries2158,False,0,0.0,0.0,False,0.0,0.0,0.0
P52732,Sries21909,False,0,0.0,0.0,False,0.0,0.0,0.0
O60674,Sries21963,False,0,0.0,0.0,False,0.0,0.0,0.0
Q03181,Sries22033,False,0,0.0,0.0,False,0.0,0.0,0.0
P03372,Sries22072,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07869,Sries22289,False,0,0.0,0.0,False,0.0,0.0,0.0
P53350,Sries22438,False,0,0.0,0.0,True,0.015,0.1,0.0
O14965,Sries22555,False,0,0.0,0.0,False,0.0,0.0,0.0
P52732,Sries22751,False,0,0.0,0.0,False,0.0,0.0,0.0
Q96RI1,Sries22975,False,0,0.0,0.0,False,0.0,0.0,0.0
P78536,Sries23161,False,0,0.0,0.0,False,0.0,0.0,0.0
P00742,Sries2320,False,0,0.0,0.0,False,0.0,0.0,0.0
P42336,Sries23245,False,0,0.0,0.0,False,0.0,0.0,0.0
P48736,Sries23247,False,0,0.0,0.0,False,0.0,0.0,0.0
P28223,Sries23580,False,0,0.0,0.0,False,0.0,0.0,0.0
P31749,Sries23594,False,0,0.0,0.0,False,0.0,0.0,0.0
P00797,Sries23709,False,0,0.0,0.0,False,0.0,0.0,0.0
P56817,Sries23731,False,0,0.0,0.0,False,0.0,0.0,0.0
P36897,Sries23747,False,0,0.0,0.0,False,0.0,0.0,0.0
P53779,Sries24048,False,0,0.0,0.0,False,0.0,0.0,0.0
P24941,Sries2413,False,0,0.0,0.0,False,0.0,0.0,0.0
P52333,Sries24137,True,1,0.005,0.023809523809523808,True,0.015,0.09090909090909091,0.3262702336433539
P24941,Sries2415,False,0,0.0,0.0,False,0.0,0.0,0.0
P31749,Sries24153,False,0,0.0,0.0,False,0.0,0.0,0.0
P31645,Sries24223,False,0,0.0,0.0,False,0.0,0.0,0.0
P53779,Sries24297,False,0,0.0,0.0,False,0.0,0.0,0.0
P27487,Sries24422,False,0,0.0,0.0,False,0.0,0.0,0.0
P04150,Sries24464,False,0,0.0,0.0,False,0.0,0.0,0.0
P27487,Sries24619,False,0,0.0,0.0,False,0.0,0.0,0.0
P98170,Sries24814,False,0,0.0,0.0,True,0.005,0.14285714285714285,0.0
P08069,Sries24912,False,0,0.0,0.0,False,0.0,0.0,0.0
Q03181,Sries24932,False,0,0.0,0.0,False,0.0,0.0,0.0
P29473,Sries25028,False,0,0.0,0.0,False,0.0,0.0,0.0
P78536,Sries25095,False,0,0.0,0.0,False,0.0,0.0,0.0
P28223,Sries25172,False,0,0.0,0.0,False,0.0,0.0,0.0
P78536,Sries25271,False,0,0.0,0.0,False,0.0,0.0,0.0
P49137,Sries25309,False,0,0.0,0.0,False,0.0,0.0,0.0
P53779,Sries25352,False,0,0.0,0.0,False,0.0,0.0,0.0
P35557,Sries25359,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07343,Sries25370,False,0,0.0,0.0,False,0.0,0.0,0.0
P49137,Sries25547,False,0,0.0,0.0,False,0.0,0.0,0.0
P08581,Sries25593,False,0,0.0,0.0,False,0.0,0.0,0.0
P15056,Sries25989,False,0,0.0,0.0,False,0.0,0.0,0.0
O14965,Sries25993,False,0,0.0,0.0,False,0.0,0.0,0.0
P00797,Sries26076,False,0,0.0,0.0,False,0.0,0.0,0.0
P16184,Sries2635,False,0,0.0,0.0,False,0.0,0.0,0.0
P16184,Sries2637,False,0,0.0,0.0,False,0.0,0.0,0.0
P16184,Sries2640,False,0,0.0,0.0,True,0.005,0.14285714285714285,0.0
O76074,Sries26578,False,0,0.0,0.0,False,0.0,0.0,0.0
P34913,Sries26852,False,0,0.0,0.0,False,0.0,0.0,0.0
P07550,Sries26918,False,0,0.0,0.0,True,0.065,0.125,0.0
P45452,Sries26969,False,0,0.0,0.0,False,0.0,0.0,0.0
P53350,Sries27055,False,0,0.0,0.0,True,0.005,0.125,0.0
P00489,Sries27156,False,0,0.0,0.0,False,0.0,0.0,0.0
P27487,Sries27200,False,0,0.0,0.0,False,0.0,0.0,0.0
O14757,Sries27479,False,0,0.0,0.0,False,0.0,0.0,0.0
O14965,Sries27665,False,0,0.0,0.0,False,0.0,0.0,0.0
P41145,Sries27706,False,0,0.0,0.0,False,0.0,0.0,0.0
P52732,Sries27715,False,0,0.0,0.0,True,0.04,1.0,0.0
P21554,Sries27805,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07817,Sries27812,False,0,0.0,0.0,False,0.0,0.0,0.0
P34913,Sries27827,False,0,0.0,0.0,False,0.0,0.0,0.0
P08581,Sries27859,False,0,0.0,0.0,False,0.0,0.0,0.0
P35968,Sries27861,False,0,0.0,0.0,True,0.015,0.058823529411764705,0.0
P00374,Sries2803,False,0,0.0,0.0,True,0.02,0.2,0.0
P42330,Sries28065,False,0,0.0,0.0,False,0.0,0.0,0.0
P52732,Sries28091,False,0,0.0,0.0,True,0.015,0.5,0.0
Q02127,Sries2813,False,0,0.0,0.0,False,0.0,0.0,0.0
P00374,Sries2819,False,0,0.0,0.0,False,0.0,0.0,0.0
P35372,Sries28190,False,0,0.0,0.0,False,0.0,0.0,0.0
P00915,Sries28220,False,0,0.0,0.0,True,0.13,0.2777777777777778,0.0
P00918,Sries28221,False,0,0.0,0.0,False,0.0,0.0,0.0
P33981,Sries28252,False,0,0.0,0.0,False,0.0,0.0,0.0
P62942,Sries28297,False,0,0.0,0.0,False,0.0,0.0,0.0
P62942,Sries28298,False,0,0.0,0.0,False,0.0,0.0,0.0
P68400,Sries28350,False,0,0.0,0.0,False,0.0,0.0,0.0
P48736,Sries28409,True,1,0.005,0.02631578947368421,True,0.005,0.07142857142857142,0.42857504656931883
P16184,Sries2845,False,0,0.0,0.0,False,0.0,0.0,0.0
P68400,Sries28649,False,0,0.0,0.0,True,0.005,0.16666666666666666,0.0
P27487,Sries28714,False,0,0.0,0.0,False,0.0,0.0,0.0
P23458,Sries28780,False,0,0.0,0.0,False,0.0,0.0,0.0
Q16539,Sries28822,False,0,0.0,0.0,False,0.0,0.0,0.0
P35372,Sries29101,False,0,0.0,0.0,False,0.0,0.0,0.0
P49137,Sries29175,False,0,0.0,0.0,False,0.0,0.0,0.0
Q8TEK3,Sries29272,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9UM73,Sries29299,False,0,0.0,0.0,False,0.0,0.0,0.0
P25440,Sries29405,False,0,0.0,0.0,False,0.0,0.0,0.0
P25440,Sries29432,False,0,0.0,0.0,False,0.0,0.0,0.0
Q16539,Sries29441,False,0,0.0,0.0,False,0.0,0.0,0.0
P31749,Sries29519,False,0,0.0,0.0,False,0.0,0.0,0.0
P28845,Sries29607,False,0,0.0,0.0,False,0.0,0.0,0.0
P15145,Sries29708,False,0,0.0,0.0,True,0.02,0.18181818181818182,0.0
P00374,Sries2975,False,0,0.0,0.0,True,0.02,0.3333333333333333,0.0
P12931,Sries30157,False,0,0.0,0.0,False,0.0,0.0,0.0
P34913,Sries30256,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07820,Sries30260,False,0,0.0,0.0,False,0.0,0.0,0.0
P28223,Sries306,False,0,0.0,0.0,False,0.0,0.0,0.0
P08581,Sries30630,False,0,0.0,0.0,False,0.0,0.0,0.0
P52732,Sries30654,False,0,0.0,0.0,True,0.135,0.5,0.0
P31749,Sries30671,False,0,0.0,0.0,False,0.0,0.0,0.0
P42330,Sries30703,False,0,0.0,0.0,True,0.01,0.1111111111111111,0.0
P15145,Sries30726,False,0,0.0,0.0,True,0.03,1.0,0.0
O43570,Sries30907,False,0,0.0,0.0,True,0.005,0.07142857142857142,0.0
P35557,Sries31224,False,0,0.0,0.0,False,0.0,0.0,0.0
Q02750,Sries31344,False,0,0.0,0.0,False,0.0,0.0,0.0
P16184,Sries31459,False,0,0.0,0.0,False,0.0,0.0,0.0
P00374,Sries31460,False,0,0.0,0.0,False,0.0,0.0,0.0
P00797,Sries31603,False,0,0.0,0.0,False,0.0,0.0,0.0
P29597,Sries31637,False,0,0.0,0.0,False,0.0,0.0,0.0
P43490,Sries31774,False,0,0.0,0.0,True,0.005,0.06666666666666667,0.0
Q07817,Sries31849,False,0,0.0,0.0,False,0.0,0.0,0.0
P28845,Sries32048,False,0,0.0,0.0,False,0.0,0.0,0.0
P45452,Sries32071,False,0,0.0,0.0,False,0.0,0.0,0.0
P15145,Sries32171,False,0,0.0,0.0,True,0.005,0.3333333333333333,0.0
P43490,Sries32340,False,0,0.0,0.0,False,0.0,0.0,0.0
P29597,Sries32388,True,1,0.005,0.02564102564102564,True,0.03,0.125,0.1642253116885781
P25440,Sries32617,False,0,0.0,0.0,False,0.0,0.0,0.0
P35372,Sries32797,False,0,0.0,0.0,False,0.0,0.0,0.0
O43570,Sries32806,False,0,0.0,0.0,False,0.0,0.0,0.0
Q13627,Sries33181,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9H2K2,Sries33243,False,0,0.0,0.0,True,0.005,0.3333333333333333,0.0
Q9BY41,Sries33289,False,0,0.0,0.0,True,0.08,0.1,0.0
Q92769,Sries33292,False,0,0.0,0.0,False,0.0,0.0,0.0
P42330,Sries33352,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07343,Sries33573,False,0,0.0,0.0,False,0.0,0.0,0.0
P03951,Sries33835,False,0,0.0,0.0,False,0.0,0.0,0.0
P28845,Sries33888,False,0,0.0,0.0,False,0.0,0.0,0.0
P35557,Sries34040,False,0,0.0,0.0,False,0.0,0.0,0.0
P00533,Sries34313,False,0,0.0,0.0,False,0.0,0.0,0.0
P07900,Sries34388,False,0,0.0,0.0,False,0.0,0.0,0.0
P00489,Sries34477,False,0,0.0,0.0,False,0.0,0.0,0.0
P43405,Sries34603,False,0,0.0,0.0,False,0.0,0.0,0.0
P00915,Sries34639,False,0,0.0,0.0,False,0.0,0.0,0.0
Q02750,Sries34699,False,0,0.0,0.0,False,0.0,0.0,0.0
P10828,Sries34775,False,0,0.0,0.0,False,0.0,0.0,0.0
P07550,Sries34928,False,0,0.0,0.0,False,0.0,0.0,0.0
P41145,Sries35218,False,0,0.0,0.0,False,0.0,0.0,0.0
P25440,Sries35375,False,0,0.0,0.0,False,0.0,0.0,0.0
P53779,Sries35824,False,0,0.0,0.0,False,0.0,0.0,0.0
P29473,Sries36014,False,0,0.0,0.0,False,0.0,0.0,0.0
Q08499,Sries36017,False,0,0.0,0.0,False,0.0,0.0,0.0
P10275,Sries36030,False,0,0.0,0.0,False,0.0,0.0,0.0
Q08499,Sries36056,False,0,0.0,0.0,False,0.0,0.0,0.0
P00489,Sries36126,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9BY41,Sries36147,False,0,0.0,0.0,False,0.0,0.0,0.0
P28482,Sries36338,False,0,0.0,0.0,False,0.0,0.0,0.0
P00338,Sries36422,False,0,0.0,0.0,False,0.0,0.0,0.0
Q06124,Sries36499,False,0,0.0,0.0,False,0.0,0.0,0.0
P33981,Sries36511,False,0,0.0,0.0,False,0.0,0.0,0.0
P14416,Sries36596,False,0,0.0,0.0,False,0.0,0.0,0.0
Q96RI1,Sries36730,False,0,0.0,0.0,False,0.0,0.0,0.0
P03951,Sries36788,False,0,0.0,0.0,False,0.0,0.0,0.0
Q02127,Sries37142,False,0,0.0,0.0,True,0.035,0.16666666666666666,0.0
P33981,Sries37317,False,0,0.0,0.0,False,0.0,0.0,0.0
P03372,Sries37448,False,0,0.0,0.0,False,0.0,0.0,0.0
P62942,Sries3768,False,0,0.0,0.0,False,0.0,0.0,0.0
P00338,Sries37689,False,0,0.0,0.0,False,0.0,0.0,0.0
O14757,Sries37726,False,0,0.0,0.0,False,0.0,0.0,0.0
P62942,Sries3773,False,0,0.0,0.0,False,0.0,0.0,0.0
Q6PL18,Sries37743,False,0,0.0,0.0,False,0.0,0.0,0.0
Q6PL18,Sries37848,False,0,0.0,0.0,True,0.005,0.07692307692307693,0.0
Q9H2K2,Sries37993,False,0,0.0,0.0,False,0.0,0.0,0.0
P07900,Sries38184,False,0,0.0,0.0,False,0.0,0.0,0.0
P42336,Sries38313,False,0,0.0,0.0,False,0.0,0.0,0.0
P28223,Sries38458,False,0,0.0,0.0,False,0.0,0.0,0.0
P00533,Sries38642,False,0,0.0,0.0,True,0.08,0.125,0.0
P43405,Sries38682,False,0,0.0,0.0,False,0.0,0.0,0.0
P28482,Sries39050,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9Y233,Sries39069,False,0,0.0,0.0,False,0.0,0.0,0.0
P24941,Sries39127,False,0,0.0,0.0,True,0.015,0.2,0.0
Q02750,Sries39222,False,0,0.0,0.0,True,0.005,0.25,0.0
Q9UM73,Sries39247,False,0,0.0,0.0,False,0.0,0.0,0.0
P08069,Sries39252,False,0,0.0,0.0,False,0.0,0.0,0.0
O94925,Sries39271,False,0,0.0,0.0,False,0.0,0.0,0.0
O94925,Sries39272,False,0,0.0,0.0,True,0.02,0.01020408163265306,0.0
P52333,Sries39279,False,0,0.0,0.0,False,0.0,0.0,0.0
P11309,Sries39296,False,0,0.0,0.0,False,0.0,0.0,0.0
Q06187,Sries39306,False,0,0.0,0.0,False,0.0,0.0,0.0
P42336,Sries39337,False,0,0.0,0.0,False,0.0,0.0,0.0
O75874,Sries39391,False,0,0.0,0.0,False,0.0,0.0,0.0
O75874,Sries39392,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9Y233,Sries39393,False,0,0.0,0.0,False,0.0,0.0,0.0
P98170,Sries39400,False,0,0.0,0.0,True,0.005,0.011764705882352941,0.0
Q9Y233,Sries39401,False,0,0.0,0.0,False,0.0,0.0,0.0
P28482,Sries39409,False,0,0.0,0.0,False,0.0,0.0,0.0
P37231,Sries39419,False,0,0.0,0.0,False,0.0,0.0,0.0
Q00987,Sries39507,False,0,0.0,0.0,False,0.0,0.0,0.0
P10415,Sries39526,False,0,0.0,0.0,False,0.0,0.0,0.0
P43405,Sries39555,False,0,0.0,0.0,False,0.0,0.0,0.0
P07900,Sries39636,False,0,0.0,0.0,False,0.0,0.0,0.0
Q05397,Sries39638,False,0,0.0,0.0,True,0.04,0.038461538461538464,0.0
O60885,Sries39652,False,0,0.0,0.0,False,0.0,0.0,0.0
P37231,Sries39663,False,0,0.0,0.0,False,0.0,0.0,0.0
Q00987,Sries39664,False,0,0.0,0.0,False,0.0,0.0,0.0
P07900,Sries39731,False,0,0.0,0.0,False,0.0,0.0,0.0
P68400,Sries39746,False,0,0.0,0.0,True,0.02,0.017857142857142856,0.0
P52333,Sries39795,False,0,0.0,0.0,False,0.0,0.0,0.0
Q00987,Sries39824,False,0,0.0,0.0,False,0.0,0.0,0.0
P03372,Sries39825,False,0,0.0,0.0,True,0.035,0.1111111111111111,0.0
P00742,Sries39829,False,0,0.0,0.0,False,0.0,0.0,0.0
P11362,Sries39891,False,0,0.0,0.0,False,0.0,0.0,0.0
Q00987,Sries39939,False,0,0.0,0.0,False,0.0,0.0,0.0
P03951,Sries39940,False,0,0.0,0.0,False,0.0,0.0,0.0
P56817,Sries39959,False,0,0.0,0.0,False,0.0,0.0,0.0
P56817,Sries39970,True,1,0.005,0.006134969325153374,True,0.015,0.047619047619047616,0.3381963403034562
Q05397,Sries39973,False,0,0.0,0.0,False,0.0,0.0,0.0
P10415,Sries39983,False,0,0.0,0.0,False,0.0,0.0,0.0
O60674,Sries40075,False,0,0.0,0.0,False,0.0,0.0,0.0
Q00987,Sries40106,False,0,0.0,0.0,False,0.0,0.0,0.0
O60674,Sries40137,False,0,0.0,0.0,True,0.03,0.027777777777777776,0.0
P37231,Sries40410,False,0,0.0,0.0,False,0.0,0.0,0.0
P49841,Sries40418,False,0,0.0,0.0,False,0.0,0.0,0.0
P00734,Sries40504,False,0,0.0,0.0,False,0.0,0.0,0.0
Q02750,Sries40647,False,0,0.0,0.0,False,0.0,0.0,0.0
P68400,Sries40968,False,0,0.0,0.0,False,0.0,0.0,0.0
P09874,Sries41033,False,0,0.0,0.0,False,0.0,0.0,0.0
P15145,Sries41168,False,0,0.0,0.0,True,0.05,1.0,0.0
O94925,Sries41296,False,0,0.0,0.0,False,0.0,0.0,0.0
P05979,Sries41444,False,0,0.0,0.0,False,0.0,0.0,0.0
O60885,Sries41516,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07820,Sries41548,False,0,0.0,0.0,False,0.0,0.0,0.0
P11362,Sries4197,False,0,0.0,0.0,False,0.0,0.0,0.0
P00533,Sries42016,False,0,0.0,0.0,True,0.005,0.2,0.0
Q92793,Sries42215,False,0,0.0,0.0,False,0.0,0.0,0.0
O94925,Sries42223,False,0,0.0,0.0,False,0.0,0.0,0.0
P08069,Sries42410,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9UM73,Sries42432,False,0,0.0,0.0,True,0.085,0.10526315789473684,0.0
Q07869,Sries42517,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9H2K2,Sries42529,True,1,0.005,0.03333333333333333,True,0.12,0.3333333333333333,0.1385942535337509
P49841,Sries4263,False,0,0.0,0.0,False,0.0,0.0,0.0
O76074,Sries42786,False,0,0.0,0.0,False,0.0,0.0,0.0
P43490,Sries43027,False,0,0.0,0.0,False,0.0,0.0,0.0
P04150,Sries43051,False,0,0.0,0.0,False,0.0,0.0,0.0
P42330,Sries43079,False,0,0.0,0.0,False,0.0,0.0,0.0
P14174,Sries43156,False,0,0.0,0.0,False,0.0,0.0,0.0
P28223,Sries43197,False,0,0.0,0.0,False,0.0,0.0,0.0
Q02127,Sries43375,False,0,0.0,0.0,False,0.0,0.0,0.0
P11362,Sries43413,False,0,0.0,0.0,False,0.0,0.0,0.0
P11362,Sries43414,False,0,0.0,0.0,False,0.0,0.0,0.0
P35968,Sries43461,False,0,0.0,0.0,False,0.0,0.0,0.0
P04629,Sries43593,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9UM73,Sries43624,False,0,0.0,0.0,False,0.0,0.0,0.0
P04629,Sries43652,False,0,0.0,0.0,False,0.0,0.0,0.0
Q06187,Sries43664,False,0,0.0,0.0,False,0.0,0.0,0.0
P49841,Sries43840,False,0,0.0,0.0,False,0.0,0.0,0.0
P43405,Sries43849,False,0,0.0,0.0,False,0.0,0.0,0.0
P10415,Sries43858,False,0,0.0,0.0,False,0.0,0.0,0.0
Q15910,Sries43862,False,0,0.0,0.0,False,0.0,0.0,0.0
P33981,Sries43970,False,0,0.0,0.0,False,0.0,0.0,0.0
P29473,Sries44005,False,0,0.0,0.0,False,0.0,0.0,0.0
P15056,Sries44024,False,0,0.0,0.0,False,0.0,0.0,0.0
P51449,Sries44031,False,0,0.0,0.0,False,0.0,0.0,0.0
P29476,Sries44113,False,0,0.0,0.0,False,0.0,0.0,0.0
P29473,Sries44115,False,0,0.0,0.0,False,0.0,0.0,0.0
P15056,Sries44118,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9NWZ3,Sries44122,False,0,0.0,0.0,False,0.0,0.0,0.0
Q07817,Sries44140,False,0,0.0,0.0,False,0.0,0.0,0.0
Q9NWZ3,Sries44170,False,0,0.0,0.0,False,0.0,0.0,0.0
