uniprot,series,has_smiles_hit,smiles_hit_num,smiles_hit_rate,smiles_hit_fraction,has_scaffold_hit,scaffold_hit_rate,scaffold_hit_fraction,normalized_affinity_sum,max_normalized_affinity,normalized_affinity_count_>=_0.5,normalized_affinity_count_>=_0.8,normalized_affinity_count_>=_0.9,normalized_affinity_count_>=_0.95,normalized_affinity_count_>=_0.99,max_normalized_affinity_count_>=_0.5,max_normalized_affinity_count_>=_0.8,max_normalized_affinity_count_>=_0.9,max_normalized_affinity_count_>=_0.95,max_normalized_affinity_count_>=_0.99
P28482,Sries14089,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14757,Sries14139,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29274,Sries14163,False,0,0.0,0.0,True,0.03,0.0625,0.0,,0,0,0,0,0,0,0,0,0,0
P06276,Sries14260,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00749,Sries14362,False,0,0.0,0.0,True,0.515,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P55055,Sries14421,False,0,0.0,0.0,True,0.53,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries14437,True,6,0.03,0.20689655172413793,True,0.165,0.3076923076923077,3.0724005276027517,0.6947962998121399,5,0,0,0,0,True,False,False,False,False
P10275,Sries14520,True,1,0.005,0.029411764705882353,True,0.225,0.14285714285714285,0.05798113597370658,0.05798113597370658,0,0,0,0,0,False,False,False,False,False
P21554,Sries14530,False,0,0.0,0.0,True,0.155,0.07692307692307693,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries14607,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P41145,Sries14641,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P10275,Sries14749,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35968,Sries14930,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P18031,Sries14949,False,0,0.0,0.0,True,0.24,0.15789473684210525,0.0,,0,0,0,0,0,0,0,0,0,0
P00797,Sries14982,False,0,0.0,0.0,True,0.51,0.23076923076923078,0.0,,0,0,0,0,0,0,0,0,0,0
P10828,Sries15074,False,0,0.0,0.0,True,0.045,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P10828,Sries15275,False,0,0.0,0.0,True,0.275,0.25,0.0,,0,0,0,0,0,0,0,0,0,0
P18031,Sries15438,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P06239,Sries15536,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08069,Sries15558,False,0,0.0,0.0,True,0.14,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries15708,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14757,Sries15811,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14416,Sries1588,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P18031,Sries16024,False,0,0.0,0.0,True,0.5,0.05,0.0,,0,0,0,0,0,0,0,0,0,0
P21554,Sries16309,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P14174,Sries16420,False,0,0.0,0.0,True,0.145,0.16666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
P06239,Sries16522,False,0,0.0,0.0,True,0.105,0.047619047619047616,0.0,,0,0,0,0,0,0,0,0,0,0
P10828,Sries16662,False,0,0.0,0.0,True,0.405,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P05979,Sries16708,False,0,0.0,0.0,True,0.28,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08183,Sries16757,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P41145,Sries16881,False,0,0.0,0.0,True,0.145,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries16887,False,0,0.0,0.0,True,0.245,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P00918,Sries1710,False,0,0.0,0.0,True,0.23,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P14416,Sries17183,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14757,Sries17243,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00918,Sries1727,False,0,0.0,0.0,True,0.295,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
Q07343,Sries17295,False,0,0.0,0.0,True,0.14,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries17465,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries17596,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries17711,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries17726,False,0,0.0,0.0,True,0.27,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
P12931,Sries17730,False,0,0.0,0.0,True,0.355,0.45454545454545453,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries17788,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P12821,Sries17928,True,1,0.005,0.06666666666666667,True,0.3,0.125,0.3014312556128447,0.3014312556128447,0,0,0,0,0,False,False,False,False,False
P21554,Sries17974,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q9BY41,Sries18115,False,0,0.0,0.0,True,0.26,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P29476,Sries18184,False,0,0.0,0.0,True,0.335,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries18306,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries18404,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q92731,Sries18498,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries18617,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q08499,Sries18697,False,0,0.0,0.0,True,0.01,0.15384615384615385,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries18787,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P55055,Sries18794,False,0,0.0,0.0,True,0.015,0.4,0.0,,0,0,0,0,0,0,0,0,0,0
P08183,Sries18978,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00742,Sries19028,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries19059,False,0,0.0,0.0,True,0.24,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
Q92769,Sries19298,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q9BY41,Sries19300,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P04150,Sries19399,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35372,Sries19404,False,0,0.0,0.0,True,0.16,0.13333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P10415,Sries19407,False,0,0.0,0.0,True,0.265,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P08069,Sries19448,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P11362,Sries19482,True,2,0.01,0.05263157894736842,True,0.21,0.23529411764705882,0.8017720157194717,0.4665520334939889,0,0,0,0,0,False,False,False,False,False
P29274,Sries19510,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00915,Sries1963,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49841,Sries19696,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P18031,Sries19912,False,0,0.0,0.0,True,0.3,0.047619047619047616,0.0,,0,0,0,0,0,0,0,0,0,0
P56817,Sries20072,False,0,0.0,0.0,True,0.22,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries20095,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries20143,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries20165,True,2,0.01,0.05714285714285714,True,0.31,0.45454545454545453,0.753866913541287,0.4531514570343806,0,0,0,0,0,False,False,False,False,False
O76074,Sries20376,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries20391,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53779,Sries20420,True,1,0.005,0.02857142857142857,True,0.25,0.2,0.01059849979128603,0.01059849979128603,0,0,0,0,0,False,False,False,False,False
P00374,Sries20477,False,0,0.0,0.0,True,0.34,0.6666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
P21554,Sries20483,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries20521,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O76074,Sries20967,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries20995,False,0,0.0,0.0,True,0.005,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P55055,Sries21106,False,0,0.0,0.0,True,0.305,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P42336,Sries21266,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries21323,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00742,Sries2158,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries21909,True,1,0.005,0.018867924528301886,True,0.005,0.1,0.509886980830416,0.509886980830416,1,0,0,0,0,True,False,False,False,False
Q03181,Sries22033,True,4,0.02,0.03418803418803419,True,0.175,0.08695652173913043,1.6363755200657453,0.5653395152074683,1,0,0,0,0,True,False,False,False,False
P03372,Sries22072,False,0,0.0,0.0,True,0.46,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
Q07869,Sries22289,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries22555,False,0,0.0,0.0,True,0.13,0.03571428571428571,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries22751,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q96RI1,Sries22975,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries23161,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00742,Sries2320,False,0,0.0,0.0,True,0.265,0.030303030303030304,0.0,,0,0,0,0,0,0,0,0,0,0
P42336,Sries23245,False,0,0.0,0.0,True,0.355,0.07017543859649122,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries23247,False,0,0.0,0.0,True,0.255,0.10714285714285714,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries23580,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries23594,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00797,Sries23709,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P56817,Sries23731,False,0,0.0,0.0,True,0.335,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P36897,Sries23747,False,0,0.0,0.0,True,0.145,0.14285714285714285,0.0,,0,0,0,0,0,0,0,0,0,0
P53779,Sries24048,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries2413,True,5,0.025,0.16129032258064516,True,0.155,0.1111111111111111,3.084585358771531,0.7520634934193648,4,0,0,0,0,True,False,False,False,False
P52333,Sries24137,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P24941,Sries2415,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries24153,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31645,Sries24223,True,4,0.02,0.13793103448275862,True,0.16,0.5,2.955323048734297,0.9127784473654987,4,1,1,0,0,True,True,True,False,False
P53779,Sries24297,True,4,0.02,0.13333333333333333,True,0.345,0.23809523809523808,2.0925334172838865,0.7385609889339416,2,0,0,0,0,True,False,False,False,False
P27487,Sries24422,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P04150,Sries24464,False,0,0.0,0.0,True,0.41,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries24619,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P98170,Sries24814,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08069,Sries24912,False,0,0.0,0.0,True,0.095,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
Q03181,Sries24932,False,0,0.0,0.0,True,0.46,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P29473,Sries25028,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries25095,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries25172,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P78536,Sries25271,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries25309,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P53779,Sries25352,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries25359,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07343,Sries25370,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries25547,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries25593,False,0,0.0,0.0,True,0.325,0.2857142857142857,0.0,,0,0,0,0,0,0,0,0,0,0
P15056,Sries25989,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries25993,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00797,Sries26076,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2635,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2637,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2640,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O76074,Sries26578,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries26852,False,0,0.0,0.0,True,0.275,0.16666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
P07550,Sries26918,False,0,0.0,0.0,True,0.205,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries26969,False,0,0.0,0.0,True,0.12,0.0625,0.0,,0,0,0,0,0,0,0,0,0,0
P00489,Sries27156,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries27200,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14757,Sries27479,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
O14965,Sries27665,False,0,0.0,0.0,True,0.38,0.0625,0.0,,0,0,0,0,0,0,0,0,0,0
P41145,Sries27706,False,0,0.0,0.0,True,0.165,0.09090909090909091,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries27715,False,0,0.0,0.0,True,0.39,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P21554,Sries27805,False,0,0.0,0.0,True,0.005,0.125,0.0,,0,0,0,0,0,0,0,0,0,0
Q07817,Sries27812,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries27827,False,0,0.0,0.0,True,0.19,0.075,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries27859,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35968,Sries27861,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries2803,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P42330,Sries28065,False,0,0.0,0.0,True,0.405,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries28091,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q02127,Sries2813,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries2819,False,0,0.0,0.0,True,0.005,0.058823529411764705,0.0,,0,0,0,0,0,0,0,0,0,0
P35372,Sries28190,False,0,0.0,0.0,True,0.03,0.1,0.0,,0,0,0,0,0,0,0,0,0,0
P00915,Sries28220,False,0,0.0,0.0,True,0.03,0.2222222222222222,0.0,,0,0,0,0,0,0,0,0,0,0
P00918,Sries28221,False,0,0.0,0.0,True,0.06,0.18181818181818182,0.0,,0,0,0,0,0,0,0,0,0,0
P33981,Sries28252,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P62942,Sries28297,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P62942,Sries28298,True,3,0.015,0.13043478260869565,True,0.24,0.14285714285714285,1.3690799556993987,0.6307399509965002,1,0,0,0,0,True,False,False,False,False
P68400,Sries28350,False,0,0.0,0.0,True,0.04,0.05555555555555555,0.0,,0,0,0,0,0,0,0,0,0,0
P48736,Sries28409,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries2845,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P68400,Sries28649,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P27487,Sries28714,False,0,0.0,0.0,True,0.53,0.2,0.0,,0,0,0,0,0,0,0,0,0,0
P23458,Sries28780,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries28822,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P35372,Sries29101,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P49137,Sries29175,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q8TEK3,Sries29272,False,0,0.0,0.0,True,0.29,0.2222222222222222,0.0,,0,0,0,0,0,0,0,0,0,0
Q9UM73,Sries29299,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P25440,Sries29405,False,0,0.0,0.0,True,0.315,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P25440,Sries29432,False,0,0.0,0.0,True,0.005,0.16666666666666666,0.0,,0,0,0,0,0,0,0,0,0,0
Q16539,Sries29441,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries29519,False,0,0.0,0.0,True,0.41,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries29607,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries29708,True,1,0.005,0.03571428571428571,True,0.175,0.2727272727272727,0.4373337146241496,0.4373337146241496,0,0,0,0,0,False,False,False,False,False
P00374,Sries2975,False,0,0.0,0.0,True,0.14,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P12931,Sries30157,False,0,0.0,0.0,True,0.45,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
P34913,Sries30256,True,4,0.02,0.08888888888888889,True,0.195,0.23809523809523808,2.4995147304220198,0.7496458248295867,3,0,0,0,0,True,False,False,False,False
Q07820,Sries30260,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28223,Sries306,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P08581,Sries30630,False,0,0.0,0.0,True,0.31,0.041666666666666664,0.0,,0,0,0,0,0,0,0,0,0,0
P52732,Sries30654,False,0,0.0,0.0,True,0.53,0.5,0.0,,0,0,0,0,0,0,0,0,0,0
P31749,Sries30671,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P42330,Sries30703,False,0,0.0,0.0,True,0.43,0.2222222222222222,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries30726,False,0,0.0,0.0,True,0.015,1.0,0.0,,0,0,0,0,0,0,0,0,0,0
O43570,Sries30907,False,0,0.0,0.0,True,0.155,0.07142857142857142,0.0,,0,0,0,0,0,0,0,0,0,0
P35557,Sries31224,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q02750,Sries31344,False,0,0.0,0.0,True,0.19,0.1111111111111111,0.0,,0,0,0,0,0,0,0,0,0,0
P16184,Sries31459,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P00374,Sries31460,True,1,0.005,0.043478260869565216,True,0.005,0.3333333333333333,0.49414368457158175,0.49414368457158175,0,0,0,0,0,False,False,False,False,False
P00797,Sries31603,False,0,0.0,0.0,True,0.235,0.18181818181818182,0.0,,0,0,0,0,0,0,0,0,0,0
P29597,Sries31637,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P43490,Sries31774,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
Q07817,Sries31849,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P28845,Sries32048,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P45452,Sries32071,False,0,0.0,0.0,False,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0
P15145,Sries32171,False,0,0.0,0.0,True,0.22,0.3333333333333333,0.0,,0,0,0,0,0,0,0,0,0,0
